Canonical_SMILES,Device_tier,Train/Valid/Test,CN,predicted,glob_vector,total_atoms,atom_shap_total,atomwise_shap
CCCC1CCCC1,3,Train,37.0,37.25874,2.316494 9.482302 -5.781569 -3.432570 1.904595 1.065664 -11.389186 -1.925207 6.539000 -0.207071 2.091984 3.260224 2.489405 -1.514760 -0.802818 6.673625 5.315996 3.745826 4.627079 -3.245750 7.308500 1.428115 1.770494 3.996648 -1.139573 -3.151906 0.420109 1.082188 2.931887 -8.721910 1.616635 -0.849355 -3.720111 -5.086718 -3.076100 1.295000 2.998216 1.835774 0.721231 -5.721013 5.438894 3.462322 -3.420518 1.683936 5.026730 -0.672049 2.868836 -6.035617 -0.173214 -10.295309 2.382947 4.429950 -6.759570 -5.230783 3.726234 -3.058308 -0.902169 -5.042824 7.268381 -3.429123 -0.059340 -2.342607 4.997408 1.356898,8,37.25874000000001,"[2.74840701 4.36060978 4.15083767 4.9212138  4.98343579 5.55540008
 5.55540008 4.98343579]"
C=CC1CCCCC1,3,Train,38.0,37.83678,2.445791 10.153849 -5.839203 -3.131651 2.066691 1.371966 -11.639714 -1.669893 7.206468 -0.362678 2.210417 3.308573 2.623262 -1.432952 -1.006526 6.936864 5.626510 3.654007 4.930523 -3.215525 7.289809 2.128760 1.878673 4.506394 -1.062120 -3.014136 0.392781 0.622633 3.139459 -8.869996 1.792213 -0.607651 -3.252466 -5.776397 -3.680092 1.425568 3.554895 1.609782 0.838519 -5.792719 5.575342 3.696089 -3.654100 2.018939 5.235124 -0.604364 2.643354 -5.948160 -0.327806 -10.985066 2.286665 4.552982 -6.845958 -5.367503 3.922736 -3.090305 -0.806951 -5.400206 7.311594 -3.073126 -0.251341 -2.136178 5.120605 1.391735,8,37.83678,"[2.93071238 4.09187794 3.42879639 6.03194358 5.11739003 5.08672608
 5.11739003 6.03194358]"
CC(C)C(C)C(C)C,3,Train,14.0,14.170262,0.859978 3.573995 -2.187236 -1.230762 0.837823 0.105010 -4.343158 -1.078290 2.819109 0.051961 0.540957 1.580622 0.841665 -0.501982 -0.696195 2.949342 2.233516 1.200485 1.778243 -1.088715 2.657220 0.382795 0.202398 1.678444 -0.472924 -1.314310 -0.199819 0.357623 1.383300 -2.791909 0.619015 -0.194141 -1.430150 -2.369311 -1.133094 0.768636 1.515013 0.439554 0.745009 -2.380451 1.843260 1.459987 -1.938151 0.455816 1.897013 -0.200186 0.885939 -2.279509 -0.216208 -4.236653 0.479387 1.338103 -2.883617 -1.567355 1.236392 -1.169922 -0.074450 -1.885140 2.699588 -0.949006 -0.081479 -0.818703 1.971375 0.853250,8,14.170261999999997,"[0.9455307  3.08123516 0.9455307  3.38242638 0.84324349 3.08123499
 0.9455303  0.9455303 ]"
CCCCOCCO,3,Train,41.0,40.610893,2.436348 10.402120 -6.243572 -3.721582 2.065967 0.538400 -12.024026 -2.137049 7.153664 -0.024937 1.899019 3.987055 2.900921 -1.457966 -0.620250 6.639101 5.505224 4.022558 5.080131 -3.279272 8.049782 2.201401 1.653417 3.965127 -1.185506 -3.822637 0.645819 1.028507 3.996960 -8.898485 2.276627 -0.850470 -4.126904 -5.131709 -3.026752 1.205613 2.995460 1.768214 0.822285 -6.075913 5.919668 3.271611 -3.300876 2.123313 5.565396 -0.375347 3.864418 -6.422199 -0.597504 -11.179323 2.469200 5.478611 -7.271300 -5.626603 4.456204 -3.137789 -0.629283 -5.554167 7.639357 -3.629932 -0.300244 -2.037616 5.987505 2.235572,8,40.61089299999999,"[3.25926484 5.88043217 7.07616113 8.89966668 7.50693886 5.10053889
 2.69655523 0.19133519]"
CCCCC(C)(C)C,3,Train,40.0,39.77876,1.581605 10.045139 -6.597706 -3.873130 2.130457 0.902506 -12.283132 -2.141774 6.699823 -0.606666 1.897216 3.615485 2.079591 -1.413056 -0.770105 7.293182 5.625348 3.396631 4.839704 -3.537428 7.881371 1.903946 1.376351 4.257501 -0.757412 -3.219752 0.224279 1.501439 3.387501 -9.073045 1.328532 -0.387120 -3.701741 -5.725472 -2.808639 1.638587 3.380019 2.167131 0.726461 -6.641932 5.396378 4.140845 -4.144656 1.437168 5.386143 -0.420986 3.035234 -6.113941 -0.091191 -11.298061 2.541301 4.449481 -7.278268 -6.125191 4.153923 -3.416375 -1.102689 -5.193840 8.102265 -3.386388 -0.848503 -2.423846 5.382132 1.687578,8,39.77875999999999,"[ 2.51269157  4.34649417  5.42974463  7.80641327 10.13588125  3.1825117
  3.1825117   3.1825117 ]"
COCCOCCO,1,Valid,38.3,44.25049,2.973602 12.217674 -6.445575 -3.653984 2.121555 0.945048 -13.799385 -1.650683 8.058714 -0.138760 2.791178 5.139739 3.973592 -1.177877 -0.897538 7.817042 6.434725 4.425056 5.987956 -3.554306 8.782637 2.754167 1.446321 5.408574 -1.229772 -3.399137 1.318290 1.429882 4.753742 -9.622523 2.339916 -0.755495 -3.955265 -6.323805 -4.460037 2.424438 3.706500 1.723456 1.313989 -6.046787 6.609025 3.980162 -4.487198 2.850722 6.891870 -0.593291 3.973552 -6.818423 -0.488589 -12.367721 2.856851 5.213302 -7.997061 -5.793387 4.391317 -3.067491 -0.904421 -6.287415 8.089088 -3.080187 -0.089007 -2.290747 6.387751 1.793388,8,44.25049,"[3.58085526 6.11090195 7.13374417 7.59698843 7.15427805 6.15609966
 4.46794769 2.04967479]"
Cc1ccc(C)cc1,1,Valid,6.195,6.2018495,0.110081 2.071172 -1.277891 0.188078 0.078659 0.035449 -2.023504 -0.410117 0.937065 0.483050 0.648838 1.538934 0.396391 0.040797 -0.561416 0.778163 0.919393 0.549231 0.975584 -0.595987 1.583578 -0.264195 -0.460678 0.530868 -0.045243 -0.636333 0.010499 0.385058 -0.002512 -1.074823 -0.209707 0.563266 -0.938617 -0.901788 -0.599900 0.436187 0.437569 0.425970 0.596695 -1.343763 0.750536 0.984257 -0.952229 -0.330592 1.324237 0.004638 0.118582 -0.743570 -0.216406 -1.564204 0.374965 0.573124 -1.031981 -0.326885 0.691195 -0.901922 0.174617 -0.950670 1.365295 -0.535070 -0.835255 -0.517247 0.712434 0.356778,8,6.2018495,"[0.41069055 1.19255999 0.74883713 0.74883704 1.19256006 0.41069055
 0.74883704 0.74883713]"
CC(C)(CCO)OC,1,Valid,10.0,13.451417,0.618097 4.074831 -1.499138 -1.039350 0.694682 -0.144244 -4.436293 -0.434794 2.523010 0.459021 1.460624 2.476957 1.426786 -0.451483 -0.761143 2.262140 2.009048 1.192457 1.994395 -0.991962 2.750599 0.674366 -0.356940 1.527870 -0.314220 -1.110097 0.310986 0.834143 1.374197 -2.709743 0.330663 -0.073229 -0.994701 -2.166482 -1.533484 1.041679 1.159580 0.599668 1.125052 -1.790934 1.712398 1.644408 -2.009532 0.879117 2.437939 0.067557 1.037044 -1.547776 -0.052303 -3.657155 0.676525 1.110230 -2.094592 -1.716152 1.191792 -0.793354 0.358120 -1.738959 2.143132 -0.993290 0.178288 -0.755624 1.653011 0.816034,8,13.451417,"[0.88376095 2.96189517 0.88376095 2.35306039 2.23627461 1.34094509
 1.50905345 1.28266639]"
CCCCCC(=O)C,1,Valid,30.0,29.919697,1.109253 7.416066 -4.608161 -2.751851 1.753410 0.381897 -8.811960 -2.165417 5.007137 -0.230290 1.184574 2.577119 1.230899 -1.206177 -0.046039 4.616871 4.112409 2.806107 3.370262 -2.809427 5.925330 1.683283 1.580381 2.706726 -0.562837 -2.764529 0.322019 0.919643 2.822879 -6.586006 1.428364 -0.645277 -2.792670 -3.651371 -1.989052 0.636859 2.452784 1.851942 0.135716 -4.893953 4.058623 2.722864 -1.948972 0.653976 3.647351 -0.379340 2.748590 -4.353366 -0.124525 -8.430826 1.460217 3.892284 -5.754772 -4.386197 3.205699 -2.597189 -0.555430 -3.573369 6.024314 -3.164669 -0.024380 -1.883327 4.047624 1.803187,8,29.919697,"[1.34272795 2.25206581 8.61015794 4.04487296 3.17328457 8.71980938
 1.23893536 0.53784303]"
CCCC(O)CCC,1,Valid,20.845,22.291183,1.174081 5.682168 -3.307008 -2.343867 1.040152 0.161001 -6.601294 -1.221000 4.221988 -0.037722 1.093546 2.300541 1.646768 -1.025883 -0.296401 3.896899 3.158433 2.124909 2.883634 -1.709700 4.371834 0.996070 0.435161 2.093185 -0.551134 -2.133897 -0.001588 0.753311 2.086585 -4.763604 1.149673 -0.321336 -2.121631 -3.269699 -1.539365 0.707768 1.984512 1.120987 0.355231 -3.753323 3.051132 2.000986 -1.830123 1.192209 3.000384 -0.218662 2.002855 -3.467781 -0.165740 -6.157796 1.167515 2.765942 -3.735355 -3.409118 2.509479 -1.921384 -0.150979 -2.824152 4.341178 -1.942436 -0.224399 -1.244142 3.164772 1.299196,8,22.291183000000004,"[2.23899605 5.27169601 2.68367911 1.72794006 0.1745006  2.68367911
 5.27169601 2.23899605]"
CC(=C)CC(C)(C)C,1,Valid,8.8,5.7038245,0.357766 1.828144 -0.938142 -0.531843 0.279880 -0.300064 -1.819701 -0.668093 1.113889 -0.004406 0.015697 1.008288 -0.015875 -0.314419 -0.458067 0.940146 0.732228 0.713471 0.782782 -0.591078 1.092016 -0.474253 -0.019572 0.030294 -0.018712 -0.640403 -0.252238 0.092662 0.492400 -1.442298 0.353070 -0.142394 -0.308583 -0.690671 -0.493024 0.267003 0.317043 0.310563 0.546672 -0.798313 0.313915 0.568152 -0.680483 0.068637 0.833414 -0.006300 0.305697 -0.873044 0.017166 -1.584110 0.107413 0.284997 -1.300092 -0.526103 0.741626 -0.439769 0.051233 -0.802925 1.214222 -0.749082 0.182475 -0.576238 0.385290 0.615489,8,5.7038245,"[0.66966271 1.75216443 0.66822491 0.76744581 1.47977358 0.12218436
 0.12218436 0.12218436]"
CCC(C)C(C)CC,3,Valid,20.0,26.468275,1.166562 6.228131 -4.496403 -2.500677 1.275379 0.470344 -7.938446 -1.498028 4.422050 -0.135723 1.387855 2.250803 1.450264 -0.765409 -0.609848 4.691131 3.923750 2.139197 2.936993 -2.149374 5.385110 1.071901 0.849360 2.822136 -0.923590 -2.314918 -0.102674 0.966132 1.942213 -5.663602 1.030780 -0.265558 -2.829451 -3.951646 -1.926567 1.285240 2.052915 1.497203 0.890218 -4.741563 3.636072 2.484143 -3.112642 0.886076 3.419073 -0.223615 1.898769 -4.432308 0.040626 -7.197966 1.698095 2.926430 -4.750782 -3.808895 2.518891 -2.166734 -0.789639 -3.483408 5.299638 -2.151121 -0.445835 -1.722408 3.667874 1.048528,8,26.468275,"[2.76652668 3.04950435 6.0089786  1.40912718 6.00897895 1.40912739
 3.04950445 2.7665274 ]"
CC(C)C(=O)C(C)C,1,Test,15.1,14.959744,0.774712 3.920654 -2.025355 -1.056803 0.944906 0.426086 -4.776421 -0.611491 2.720796 0.087233 1.478802 1.783964 1.308852 -0.397433 -0.510912 2.925982 2.313303 1.402367 1.937240 -1.056860 2.816964 0.795841 0.163808 2.176741 -0.403877 -1.168028 0.143107 0.565487 1.400262 -3.024458 0.497095 -0.037803 -1.562083 -2.419833 -1.436812 0.905722 1.285801 0.531415 0.722252 -2.140327 2.124926 1.758856 -1.761710 0.657614 2.227673 -0.069325 1.101102 -1.990212 -0.033801 -4.293940 1.005479 1.478280 -2.822985 -1.842440 1.357084 -0.984519 -0.029654 -2.035167 2.743666 -1.013502 0.104720 -0.915615 2.005026 0.736878,8,14.959744,"[-0.06683741  4.75868055 -0.06683741  3.70356105  2.00616588  4.75868129
 -0.06683498 -0.06683498]"
CC1CCCC(C1)C,1,Test,30.5,26.522442,1.495317 7.168306 -4.070712 -2.048327 1.528672 1.007372 -8.200177 -1.006791 5.091434 -0.317419 1.701848 2.531716 1.746281 -0.858340 -1.009304 4.980181 4.108564 2.544564 3.659495 -2.319369 5.044663 1.406951 1.033762 3.312287 -0.750753 -1.940594 0.115049 0.580739 2.157451 -6.127473 1.057706 -0.246170 -2.117679 -4.296992 -2.683986 1.257059 2.436481 1.104210 0.855133 -4.050899 3.767206 2.851859 -3.080622 1.449460 3.614094 -0.276051 1.735552 -4.213958 -0.258844 -7.814434 1.577094 3.070202 -4.712529 -3.792959 2.784063 -2.203156 -0.332618 -3.757306 5.122598 -1.851326 -0.186254 -1.415917 3.560949 1.113536,8,26.522441999999998,"[1.60382969 5.89999035 2.83286666 2.62255947 2.83286658 5.89999073
 3.22650931 1.6038292 ]"
CCCC(=O)CCC,1,Test,25.82,29.758656,1.360139 7.674178 -4.379333 -2.541574 1.844150 0.684942 -9.271079 -1.582243 5.428846 -0.435071 1.889955 3.146972 2.020087 -1.353219 -0.548991 5.105589 4.030056 2.877413 3.646858 -2.523160 5.673395 1.851064 1.160121 3.290858 -0.526632 -2.297314 0.411517 1.354701 2.993070 -6.950112 1.085486 -0.439266 -2.154198 -4.545593 -2.096168 1.006286 2.601079 1.561911 0.177219 -4.536083 3.920146 3.028936 -2.511126 0.947945 4.050546 -0.271319 2.482707 -4.025832 0.040454 -8.542474 1.775901 3.477722 -5.612370 -4.538126 3.144825 -2.524779 -0.731065 -3.765288 6.013821 -2.692355 -0.224534 -2.004898 3.911497 1.691417,8,29.758655999999995,"[1.65392299 6.52040404 3.49749853 4.33639442 2.07861048 3.49749853
 6.52040404 1.65392299]"
CCCCCC(C)O,1,Test,24.825,27.727262,1.308758 7.033413 -4.185175 -2.859357 1.418355 0.187009 -8.196615 -1.780231 4.941501 -0.030461 1.025817 2.525314 1.630360 -1.272886 -0.213127 4.750795 3.978952 2.616223 3.332569 -2.307168 5.455686 1.325622 1.017174 2.415149 -0.615210 -2.690087 0.089511 0.844464 2.600541 -5.920329 1.534618 -0.705614 -2.702795 -3.591681 -1.891896 0.895895 2.484981 1.475397 0.431752 -4.595708 3.854018 2.398586 -2.175602 1.191435 3.698450 -0.406348 2.552875 -4.274790 -0.222890 -7.614296 1.314268 3.493283 -4.986718 -4.002648 2.953899 -2.346545 -0.389021 -3.387747 5.372988 -2.637738 -0.174544 -1.478858 3.955401 1.646535,8,27.727262000000003,"[  6.01413413 -15.32397405 -17.07416249 -16.5509359   14.02510718
  34.02673885   8.20865808  14.4016962 ]"
CC1=CC=CC=C1C,1,Test,8.0,8.871186,0.280346 3.001793 -1.399558 -0.162830 0.380959 0.331446 -2.884024 -0.346120 1.433792 0.303185 0.860146 1.559736 0.806480 -0.035293 -0.413661 1.406038 1.503166 0.821596 1.426448 -0.777855 2.029614 0.278451 -0.403974 1.024343 -0.107255 -0.726784 -0.042673 0.480685 0.191828 -1.643459 0.032846 0.414659 -0.808218 -1.413313 -0.979067 0.590899 0.692353 0.405734 0.809605 -1.740117 1.274038 1.361165 -1.399952 -0.076151 1.585945 0.082455 0.247532 -1.129465 -0.158562 -2.471922 0.478410 0.781089 -1.646820 -0.737038 1.090127 -1.109672 0.305451 -1.334578 1.668920 -0.471385 -0.486808 -0.520752 1.143532 0.428605,8,8.871186,"[0.54155881 1.72754585 1.18036206 0.98612651 0.9861264  1.1803621
 1.72754523 0.54155904]"
C1CC(CC=C1)C=O,1,Test,28.1,25.070646,1.250364 6.686811 -3.884441 -1.886997 1.332858 0.693864 -7.885494 -0.809662 4.591376 -0.072444 1.664602 2.560261 2.054013 -0.623112 -0.738657 4.428373 3.644950 2.307405 3.371902 -1.949410 5.039762 1.628640 1.055479 3.294784 -0.635202 -1.819232 0.259364 0.577337 2.274004 -5.610550 1.158899 -0.221536 -2.127729 -3.839448 -2.472082 1.174068 2.163608 1.201684 0.825677 -3.686637 3.674005 2.454186 -2.812871 1.042506 3.633844 -0.337413 1.803792 -3.782267 -0.185124 -6.946213 1.562606 2.922375 -4.585983 -3.394799 2.463562 -1.830729 -0.561921 -3.738181 4.864059 -1.687375 -0.097022 -1.476422 3.355360 1.072792,8,25.070645999999996,"[6.03716865 5.26781952 2.38837857 1.99472407 1.89902153 2.2376863
 4.45899533 0.78685205]"
C1=CC=C(C=C1)CO,1,Test,5.9,8.301612,0.514746 3.298918 -1.320768 -0.320404 0.659727 -0.207713 -2.884658 -0.501180 1.522623 0.109125 0.611116 1.800604 0.977141 -0.044781 -0.520733 1.550784 0.792906 0.890147 1.549413 -0.570642 1.748741 -0.554978 0.092758 0.386758 0.016835 -1.004580 0.350414 0.279389 0.916370 -1.647659 0.240592 0.669910 -0.571908 -1.172710 -1.330682 0.659576 0.766097 0.555583 0.357946 -0.963397 1.254655 1.208911 -0.729962 -0.130797 2.199487 -0.228022 0.312147 -0.781112 0.050770 -1.810807 0.546068 0.981864 -1.043090 -0.569168 1.050036 -1.321466 0.119391 -1.251585 1.692309 -0.569555 -0.720161 -0.533509 0.807906 0.391336,8,8.301612,"[0.87562988 0.89424681 0.89616414 1.61678164 0.89616414 0.89424681
 1.27937082 0.94900776]"
C=CC1CCC=CC1,3,Test,32.0,29.09143,1.530239 7.622429 -4.451458 -2.088203 1.541522 1.055540 -8.954677 -1.105699 5.535069 -0.258456 1.875668 2.775655 1.921995 -1.037056 -1.036662 5.216707 4.404101 2.519679 3.866794 -2.438652 5.519187 1.563650 1.241633 3.776909 -0.834157 -2.271945 0.217075 0.467558 2.409511 -6.773516 1.217214 -0.306330 -2.256994 -4.749393 -2.962606 1.251945 2.496215 1.358984 1.008314 -4.525696 4.201705 3.040289 -3.329559 1.481413 4.009357 -0.444966 1.852738 -4.691167 -0.109289 -8.503515 1.804656 3.466134 -5.166478 -4.364354 2.881330 -2.368922 -0.589137 -4.059962 5.520268 -1.974110 -0.094666 -1.641745 3.931855 1.244507,8,29.09143,"[  3.77017328  13.6772026  -21.65667438   2.51793243   6.79500504
   7.85458435  10.07101342   6.06219325]"
CCC(CC)C(C)C,3,Test,12.0,27.217674,1.143955 6.438403 -4.653113 -2.611539 1.293192 0.413450 -8.162090 -1.579043 4.539960 -0.216042 1.327348 2.305628 1.512842 -0.803662 -0.631514 4.873635 4.034075 2.165873 3.059963 -2.219966 5.575686 1.131066 0.877046 2.844056 -0.890572 -2.370789 -0.120769 1.014925 2.032922 -5.800377 1.051831 -0.278059 -2.878346 -4.042622 -1.901722 1.293916 2.126428 1.551939 0.919532 -4.878098 3.693153 2.530721 -3.205400 0.950199 3.479357 -0.239773 2.010869 -4.540518 0.015835 -7.454761 1.708077 3.008759 -4.929056 -3.961549 2.645382 -2.188092 -0.777726 -3.577866 5.483175 -2.234950 -0.525405 -1.724911 3.778669 1.139964,8,27.217674000000002,"[3.64590956 2.45879986 7.53036094 2.45879986 3.64590956 3.96723054
 1.75533184 1.75533184]"
COCCOCCOC,1,Train,54.6,57.529697,3.632428 15.735736 -8.668928 -3.786494 2.872749 1.376920 -18.312223 -1.957282 10.737310 -0.700339 2.694975 6.755735 4.504497 -1.972269 -0.557598 10.191360 8.010662 5.568616 7.821160 -3.744751 11.175741 3.042952 2.903196 7.341432 -1.671732 -4.347333 2.062059 1.092664 6.574730 -13.491242 2.999014 -0.865997 -4.641575 -8.135974 -5.267237 2.850673 3.934165 2.260524 1.577369 -7.931014 8.670135 4.158284 -5.812691 3.031869 8.704388 -1.454348 5.266386 -9.533478 -1.299614 -16.007660 3.652630 7.296236 -11.132516 -7.898235 5.474010 -3.459364 -1.751181 -7.994073 10.772891 -4.162348 -0.596866 -3.134136 8.763165 3.051582,9,57.529697,"[3.89679633 7.10969297 7.11831665 7.15548225 6.96912058 7.15548225
 7.11831665 7.10969297 3.89679633]"
CCCCCCCCC,1,Train,60.9,62.500736,3.481679 15.588649 -9.468008 -5.508441 3.425792 1.575378 -18.785561 -3.373106 10.713113 -0.583114 2.854825 5.374835 3.707750 -2.686762 -0.967045 10.663563 9.144537 6.040195 8.003671 -5.457061 12.088226 2.589518 3.240988 6.409514 -1.856600 -5.679413 0.923049 1.364802 4.964242 -14.541718 2.937559 -1.403757 -5.891862 -8.495253 -5.262911 1.583524 4.980350 3.191808 0.929092 -9.673830 9.031581 5.794144 -5.204579 2.818595 7.968106 -0.788558 5.404814 -10.020118 -0.653273 -17.715675 3.652760 8.209780 -11.604712 -9.131367 6.342789 -5.317809 -1.391129 -8.407993 11.988127 -6.166203 -0.432627 -3.440565 8.894878 3.097223,9,62.50073600000001,"[ 2.60180016  5.5102764   7.91001657 10.05060401 10.35534173 10.05060401
  7.91001657  5.5102764   2.60180016]"
CCOCCOCCO,1,Train,54.6,53.489902,3.475992 14.679023 -7.975272 -4.350517 2.664604 1.099625 -17.024265 -2.011530 9.794758 -0.587048 3.223193 6.412598 4.634778 -1.717740 -0.972255 9.776833 7.568861 5.112869 7.187314 -4.022744 10.461452 3.023427 1.949849 6.676588 -1.355717 -3.854054 1.646484 2.056864 5.924551 -12.063026 2.535623 -0.917157 -4.499650 -7.869333 -5.091024 3.151068 4.507442 2.206803 1.369000 -7.410009 7.899272 4.656267 -5.672457 3.255539 8.417083 -1.050714 4.761106 -8.390671 -0.558333 -14.817331 3.511956 5.977991 -9.686200 -7.273959 5.192649 -3.567486 -1.433124 -7.361289 10.047335 -3.826716 -0.334689 -2.938972 7.674601 2.167024,9,53.48990200000001,"[ 4.05280216 10.35889731  7.43353694  6.99638944  7.04854689  6.42525066
  5.64629945  3.9575348   1.57064436]"
CCCCCCCCO,1,Train,36.1,36.482765,1.971723 8.852713 -5.711166 -3.549247 1.869906 0.299806 -10.509978 -2.391867 6.190111 0.043223 1.268816 3.375584 2.423281 -1.835186 -0.368436 5.802804 4.874424 3.632228 4.237725 -2.897787 7.192833 1.229616 1.573584 2.921470 -1.004155 -3.610850 0.125721 0.914238 3.465785 -8.045169 2.087106 -0.821922 -3.964272 -4.520954 -2.133768 0.742478 2.459341 1.949993 0.649263 -6.082729 5.086948 2.868956 -2.644565 1.760692 4.620095 -0.445954 3.432124 -5.879751 -0.576431 -9.841841 2.146740 5.009884 -6.533160 -5.272151 4.224214 -2.868407 -0.673438 -4.727685 6.974329 -3.876935 -0.318597 -2.136788 5.283858 2.211567,9,36.48276500000001,"[ 1.28894154  3.66104267  7.6819123   8.61526433  9.27087457  7.10918562
  3.2406909  -3.35133301 -1.03381392]"
CC1CC(CC(C1)C)C,1,Train,30.5,29.971064,1.607648 8.029952 -4.599926 -2.357008 1.710360 1.141664 -9.389662 -1.089236 5.668543 -0.398784 2.029573 3.006105 1.868049 -0.972997 -1.147496 5.636208 4.633646 2.779971 3.980899 -2.685121 5.689100 1.484189 0.919213 3.735057 -0.784075 -2.174319 0.122474 0.915679 2.405763 -6.846039 1.002021 -0.243929 -2.377690 -4.956051 -2.938520 1.543677 2.656577 1.307734 0.997760 -4.663393 4.269671 3.400705 -3.616095 1.543187 4.125772 -0.355790 1.920366 -4.828396 -0.164776 -8.843130 1.852217 3.291852 -5.261805 -4.415039 3.132799 -2.525667 -0.444510 -4.189282 5.792007 -1.939216 -0.261677 -1.664635 4.041438 1.187803,9,29.971064,"[1.18379983 5.42003533 3.38652106 5.42003661 3.3865183  5.42003173
 3.38651893 1.18380175 1.18380047]"
CC1CCC(C(C1)C)C,1,Train,24.4,24.146336,1.226729 6.471399 -3.774248 -1.884387 1.435722 0.959367 -7.446261 -0.737812 4.527874 -0.320603 1.630238 2.386903 1.516001 -0.666686 -0.938967 4.461471 3.768648 2.203772 3.236692 -2.110438 4.617512 1.243050 0.710709 3.033018 -0.735357 -1.787729 0.069576 0.507375 1.842114 -5.490261 0.807986 -0.098329 -2.039175 -3.987407 -2.540286 1.316839 2.009863 0.938591 0.943704 -3.793704 3.479615 2.711459 -3.019756 1.213449 3.280455 -0.131092 1.497267 -3.914901 -0.182410 -7.123085 1.592392 2.801126 -4.102740 -3.463699 2.486621 -2.014856 -0.177420 -3.437686 4.522928 -1.491472 -0.154273 -1.266715 3.283704 1.023853,9,24.146336,"[1.77376304 4.91484582 2.8203518  2.54162562 3.24224015 3.33498789
 2.46887114 1.53684703 1.51280351]"
COCOCOCOC,1,Train,72.0,72.43459,3.836788 19.669191 -10.731609 -5.100767 3.874193 2.265562 -23.415764 -1.994891 12.948188 -0.773888 5.045063 8.756944 5.892232 -1.760371 -0.905650 13.351878 10.773731 6.806897 9.504676 -5.130995 14.383724 4.566750 2.808089 9.781055 -1.766326 -4.468170 2.306925 2.674603 7.582988 -16.130915 3.274439 -0.696091 -5.670873 -11.177352 -7.384368 4.614834 5.779031 3.031113 2.144268 -10.238695 10.710957 7.662225 -8.384637 3.831098 11.358472 -1.115317 5.782454 -10.814739 -0.711950 -20.137388 4.896304 7.962295 -13.525225 -10.038627 6.788446 -5.044386 -2.149066 -10.134485 13.898732 -4.686741 -0.656235 -4.420875 10.720366 2.473579,9,72.43459,"[4.72584614 9.49373652 9.62133551 7.49579461 9.76116443 7.49579461
 9.62133551 9.49373652 4.72584614]"
CCCC1CCCCC1,1,Train,44.23,43.82107,2.773459 11.359441 -6.679146 -3.764383 2.602298 1.468045 -13.401031 -1.998613 7.945783 -0.407899 2.540090 3.797437 2.919886 -1.658014 -1.046754 7.724721 6.433267 4.415528 5.568552 -3.817169 8.553120 2.160286 2.252615 4.880722 -1.308496 -3.552962 0.549025 1.019680 3.489373 -10.339203 1.963681 -0.737691 -4.023551 -6.257768 -4.019828 1.502891 3.736157 1.900118 0.738417 -6.577938 6.354966 4.290323 -4.011590 2.172225 5.939704 -0.491423 3.315414 -6.876321 -0.348357 -12.448997 2.781468 5.446877 -7.935291 -6.190848 4.528985 -3.745154 -0.982211 -6.075522 8.480480 -3.911801 -0.251319 -2.511602 6.042268 1.743201,9,43.82106999999999,"[2.40869465 4.59506405 5.03771898 6.74391663 5.34585151 4.77147786
 4.80101696 4.77147786 5.34585151]"
